Table: Viscosity [G]
Temperature {K} 	Pressure {kPa} 	Viscosity {Pa·s} 	Uncertainty {Pa·s} 
365	2400	1.84861e-5	1.8e-9
365	2600	1.85415e-5	2.1e-9
365	2800	1.85983e-5	2.5e-9
365	3000	1.86565e-5	2.8e-9
365	3200	1.87162e-5	3.2e-9
365	3400	1.87775e-5	3.6e-9
365	3600	1.88403e-5	4.1e-9
365	3800	1.89048e-5	4.5e-9
365	4000	1.89710e-5	5e-9
365	4200	1.90390e-5	5.5e-9
365	4400	1.91088e-5	6e-9
365	4600	1.91806e-5	6.6e-9
365	4800	1.92543e-5	7.2e-9
365	5000	1.93302e-5	7.8e-9
365	5200	1.94083e-5	8.5e-9
365	5400	1.94886e-5	9.2e-9
365	5600	1.95713e-5	9.9e-9
365	5800	1.9657e-5	1.1e-8
365	6000	1.9744e-5	1.2e-8
365	6200	1.9835e-5	1.2e-8
365	6400	1.9928e-5	1.3e-8
365	6600	2.0024e-5	1.4e-8
365	6800	2.0124e-5	1.5e-8
365	7000	2.0226e-5	1.7e-8
365	7200	2.0332e-5	1.8e-8
365	7400	2.0442e-5	1.9e-8
365	7600	2.0555e-5	2.1e-8
365	7800	2.0672e-5	2.3e-8
365	8000	2.0793e-5	2.5e-8
365	8200	2.0919e-5	2.7e-8
365	8400	2.1048e-5	2.9e-8
365	8600	2.137e-5	2.2e-7
365	8800	2.152e-5	2.3e-7
365	9000	2.167e-5	2.3e-7
365	9200	2.183e-5	2.4e-7
365	9400	2.200e-5	2.4e-7
365	9600	2.217e-5	2.5e-7
365	9800	2.235e-5	2.5e-7
365	10000	2.254e-5	2.6e-7
366	0.05	1.80e-5	1.8e-6
366	200	1.7999800e-5	1.2e-11
366	400	1.8042600e-5	4.9e-11
366	600	1.808640e-5	1.1e-10
366	800	1.813110e-5	2e-10
366	1000	1.817690e-5	3.1e-10
366	1200	1.822370e-5	4.4e-10
366	1400	1.827150e-5	6e-10
366	1600	1.832050e-5	7.9e-10
366	1800	1.83707e-5	1e-9
366	2000	1.84220e-5	1.2e-9
366	2200	1.84745e-5	1.5e-9
366	2400	1.85284e-5	1.8e-9
366	2600	1.85835e-5	2.1e-9
366	2800	1.86400e-5	2.4e-9
366	3000	1.86979e-5	2.8e-9
366	3200	1.87573e-5	3.2e-9
366	3400	1.88181e-5	3.6e-9
366	3600	1.88806e-5	4e-9
366	3800	1.89446e-5	4.5e-9
366	4000	1.90104e-5	4.9e-9
366	4200	1.90779e-5	5.4e-9
366	4400	1.91473e-5	6e-9
366	4600	1.92185e-5	6.5e-9
366	4800	1.92918e-5	7.1e-9
366	5000	1.93670e-5	7.7e-9
366	5200	1.94444e-5	8.4e-9
366	5400	1.95241e-5	9.1e-9
366	5600	1.96061e-5	9.8e-9
366	5800	1.9691e-5	1.1e-8
366	6000	1.9777e-5	1.1e-8
366	6200	1.9867e-5	1.2e-8
366	6400	1.9959e-5	1.3e-8
366	6600	2.0055e-5	1.4e-8
366	6800	2.0153e-5	1.5e-8
366	7000	2.0254e-5	1.6e-8
366	7200	2.0359e-5	1.8e-8
366	7400	2.0467e-5	1.9e-8
366	7600	2.0579e-5	2.1e-8
366	7800	2.0694e-5	2.2e-8
366	8000	2.0814e-5	2.4e-8
366	8200	2.0937e-5	2.6e-8
366	8400	2.1065e-5	2.9e-8
366	8600	2.138e-5	2.2e-7
366	8800	2.153e-5	2.2e-7
366	9000	2.168e-5	2.3e-7
366	9200	2.184e-5	2.4e-7
366	9400	2.200e-5	2.4e-7
366	9600	2.217e-5	2.5e-7
366	9800	2.234e-5	2.5e-7
366	10000	2.253e-5	2.6e-7
367	0.05	1.80e-5	1.8e-6
367	200	1.8044300e-5	1.2e-11
367	400	1.8087000e-5	4.8e-11
367	600	1.813060e-5	1.1e-10
367	800	1.817510e-5	1.9e-10
367	1000	1.822070e-5	3e-10
367	1200	1.826730e-5	4.4e-10
367	1400	1.831500e-5	6e-10
367	1600	1.836380e-5	7.8e-10
367	1800	1.841370e-5	9.9e-10
367	2000	1.84647e-5	1.2e-9
367	2200	1.85170e-5	1.5e-9
367	2400	1.85706e-5	1.8e-9
367	2600	1.86255e-5	2.1e-9
367	2800	1.86817e-5	2.4e-9
367	3000	1.87392e-5	2.8e-9
367	3200	1.87983e-5	3.1e-9
367	3400	1.88588e-5	3.5e-9
367	3600	1.89209e-5	4e-9
367	3800	1.89845e-5	4.4e-9
367	4000	1.90499e-5	4.9e-9
367	4200	1.91169e-5	5.4e-9
367	4400	1.91858e-5	5.9e-9
367	4600	1.92565e-5	6.5e-9
367	4800	1.93292e-5	7e-9
367	5000	1.94039e-5	7.7e-9
367	5200	1.94807e-5	8.3e-9
367	5400	1.95597e-5	9e-9
367	5600	1.96409e-5	9.7e-9
367	5800	1.9725e-5	1e-8
367	6000	1.9811e-5	1.1e-8
367	6200	1.9899e-5	1.2e-8
367	6400	1.9991e-5	1.3e-8
367	6600	2.0085e-5	1.4e-8
367	6800	2.0182e-5	1.5e-8
367	7000	2.0282e-5	1.6e-8
367	7200	2.0386e-5	1.7e-8
367	7400	2.0493e-5	1.9e-8
367	7600	2.0603e-5	2e-8
367	7800	2.0717e-5	2.2e-8
367	8000	2.0834e-5	2.4e-8
367	8200	2.0956e-5	2.6e-8
367	8400	2.1082e-5	2.8e-8
367	8600	2.139e-5	2.2e-7
367	8800	2.154e-5	2.2e-7
367	9000	2.169e-5	2.3e-7
367	9200	2.184e-5	2.3e-7
367	9400	2.200e-5	2.4e-7
367	9600	2.217e-5	2.5e-7
367	9800	2.234e-5	2.5e-7
367	10000	2.252e-5	2.6e-7
368	0.05	1.80e-5	1.8e-6
368	200	1.8088800e-5	1.2e-11
368	400	1.8131300e-5	4.8e-11
368	600	1.817470e-5	1.1e-10
368	800	1.821910e-5	1.9e-10
368	1000	1.826450e-5	3e-10
368	1200	1.831090e-5	4.3e-10
368	1400	1.835840e-5	5.9e-10
368	1600	1.840690e-5	7.8e-10
368	1800	1.845660e-5	9.8e-10
368	2000	1.85075e-5	1.2e-9
368	2200	1.85595e-5	1.5e-9
368	2400	1.86128e-5	1.7e-9
368	2600	1.86674e-5	2.1e-9
368	2800	1.87233e-5	2.4e-9
368	3000	1.87806e-5	2.7e-9
368	3200	1.88393e-5	3.1e-9
368	3400	1.88994e-5	3.5e-9
368	3600	1.89611e-5	3.9e-9
368	3800	1.90244e-5	4.4e-9
368	4000	1.90893e-5	4.8e-9
368	4200	1.91559e-5	5.3e-9
368	4400	1.92243e-5	5.9e-9
368	4600	1.92946e-5	6.4e-9
368	4800	1.93667e-5	7e-9
368	5000	1.94408e-5	7.6e-9
368	5200	1.95170e-5	8.2e-9
368	5400	1.95953e-5	8.9e-9
368	5600	1.96759e-5	9.6e-9
368	5800	1.9759e-5	1e-8
368	6000	1.9844e-5	1.1e-8
368	6200	1.9932e-5	1.2e-8
368	6400	2.0022e-5	1.3e-8
368	6600	2.0116e-5	1.4e-8
368	6800	2.0212e-5	1.5e-8
368	7000	2.0311e-5	1.6e-8
368	7200	2.0413e-5	1.7e-8
368	7400	2.0518e-5	1.9e-8
368	7600	2.0627e-5	2e-8
368	7800	2.0740e-5	2.2e-8
368	8000	2.0856e-5	2.3e-8
368	8200	2.0976e-5	2.5e-8
368	8400	2.1100e-5	2.7e-8
368	8600	2.141e-5	2.2e-7
368	8800	2.155e-5	2.2e-7
368	9000	2.169e-5	2.3e-7
368	9200	2.185e-5	2.3e-7
368	9400	2.200e-5	2.4e-7
368	9600	2.217e-5	2.4e-7
368	9800	2.233e-5	2.5e-7
368	10000	2.251e-5	2.5e-7
369	0.05	1.81e-5	1.8e-6
369	200	1.8133200e-5	1.2e-11
369	400	1.8175600e-5	4.7e-11
369	600	1.821880e-5	1.1e-10
369	800	1.826310e-5	1.9e-10
369	1000	1.830830e-5	3e-10
369	1200	1.835450e-5	4.3e-10
369	1400	1.840180e-5	5.9e-10
369	1600	1.845010e-5	7.7e-10
369	1800	1.849960e-5	9.7e-10
369	2000	1.85502e-5	1.2e-9
369	2200	1.86020e-5	1.5e-9
369	2400	1.86550e-5	1.7e-9
369	2600	1.87093e-5	2e-9
369	2800	1.87649e-5	2.4e-9
369	3000	1.88219e-5	2.7e-9
369	3200	1.88803e-5	3.1e-9
369	3400	1.89401e-5	3.5e-9
369	3600	1.90014e-5	3.9e-9
369	3800	1.90643e-5	4.3e-9
369	4000	1.91288e-5	4.8e-9
369	4200	1.91950e-5	5.3e-9
369	4400	1.92629e-5	5.8e-9
369	4600	1.93326e-5	6.3e-9
369	4800	1.94042e-5	6.9e-9
369	5000	1.94778e-5	7.5e-9
369	5200	1.95533e-5	8.1e-9
369	5400	1.96310e-5	8.8e-9
369	5600	1.97109e-5	9.5e-9
369	5800	1.9793e-5	1e-8
369	6000	1.9878e-5	1.1e-8
369	6200	1.9965e-5	1.2e-8
369	6400	2.0054e-5	1.3e-8
369	6600	2.0146e-5	1.4e-8
369	6800	2.0242e-5	1.5e-8
369	7000	2.0340e-5	1.6e-8
369	7200	2.0441e-5	1.7e-8
369	7400	2.0545e-5	1.8e-8
369	7600	2.0652e-5	2e-8
369	7800	2.0763e-5	2.1e-8
369	8000	2.0878e-5	2.3e-8
369	8200	2.0996e-5	2.5e-8
369	8400	2.1118e-5	2.7e-8
369	8600	2.142e-5	2.1e-7
369	8800	2.156e-5	2.2e-7
369	9000	2.170e-5	2.3e-7
369	9200	2.185e-5	2.3e-7
369	9400	2.201e-5	2.4e-7
369	9600	2.217e-5	2.4e-7
369	9800	2.233e-5	2.5e-7
369	10000	2.250e-5	2.5e-7
370	0.05	1.81e-5	1.8e-6
370	200	1.8177600e-5	1.2e-11
370	400	1.8219800e-5	4.7e-11
370	600	1.826290e-5	1.1e-10
370	800	1.830700e-5	1.9e-10
370	1000	1.835200e-5	3e-10
370	1200	1.839800e-5	4.3e-10
370	1400	1.844510e-5	5.8e-10
370	1600	1.849320e-5	7.6e-10
370	1800	1.854250e-5	9.6e-10
370	2000	1.85929e-5	1.2e-9
370	2200	1.86444e-5	1.4e-9
370	2400	1.86972e-5	1.7e-9
370	2600	1.87512e-5	2e-9
370	2800	1.88065e-5	2.3e-9
370	3000	1.88632e-5	2.7e-9
370	3200	1.89212e-5	3e-9
370	3400	1.89807e-5	3.4e-9
370	3600	1.90417e-5	3.9e-9
370	3800	1.91042e-5	4.3e-9
370	4000	1.91683e-5	4.7e-9
370	4200	1.92340e-5	5.2e-9
370	4400	1.93015e-5	5.7e-9
370	4600	1.93707e-5	6.3e-9
370	4800	1.94418e-5	6.8e-9
370	5000	1.95148e-5	7.4e-9
370	5200	1.95898e-5	8e-9
370	5400	1.96668e-5	8.7e-9
370	5600	1.97460e-5	9.4e-9
370	5800	1.9828e-5	1e-8
370	6000	1.9911e-5	1.1e-8
370	6200	1.9997e-5	1.2e-8
370	6400	2.0086e-5	1.3e-8
370	6600	2.0177e-5	1.3e-8
370	6800	2.0272e-5	1.4e-8
370	7000	2.0368e-5	1.6e-8
370	7200	2.0468e-5	1.7e-8
370	7400	2.0571e-5	1.8e-8
370	7600	2.0677e-5	1.9e-8
370	7800	2.0787e-5	2.1e-8
370	8000	2.0900e-5	2.2e-8
370	8200	2.1017e-5	2.4e-8
370	8400	2.1137e-5	2.6e-8
370	8600	2.143e-5	2.1e-7
370	8800	2.157e-5	2.2e-7
370	9000	2.171e-5	2.3e-7
370	9200	2.186e-5	2.3e-7
370	9400	2.201e-5	2.4e-7
370	9600	2.217e-5	2.4e-7
370	9800	2.233e-5	2.5e-7
370	10000	2.250e-5	2.5e-7
371	0.05	1.82e-5	1.8e-6
371	200	1.8222000e-5	1.2e-11
371	400	1.8264000e-5	4.6e-11
371	600	1.830690e-5	1e-10
371	800	1.835080e-5	1.9e-10
371	1000	1.839570e-5	2.9e-10
371	1200	1.844150e-5	4.2e-10
371	1400	1.848840e-5	5.8e-10
371	1600	1.853630e-5	7.5e-10
371	1800	1.858530e-5	9.5e-10
371	2000	1.86355e-5	1.2e-9
371	2200	1.86868e-5	1.4e-9
371	2400	1.87393e-5	1.7e-9
371	2600	1.87931e-5	2e-9
371	2800	1.88481e-5	2.3e-9
371	3000	1.89045e-5	2.7e-9
371	3200	1.89622e-5	3e-9
371	3400	1.90213e-5	3.4e-9
371	3600	1.90819e-5	3.8e-9
371	3800	1.91441e-5	4.2e-9
371	4000	1.92078e-5	4.7e-9
371	4200	1.92731e-5	5.2e-9
371	4400	1.93401e-5	5.7e-9
371	4600	1.94088e-5	6.2e-9
371	4800	1.94794e-5	6.8e-9
371	5000	1.95518e-5	7.3e-9
371	5200	1.96262e-5	7.9e-9
371	5400	1.97027e-5	8.6e-9
371	5600	1.97812e-5	9.3e-9
371	5800	1.98620e-5	10e-8
371	6000	1.9945e-5	1.1e-8
371	6200	2.0030e-5	1.2e-8
371	6400	2.0118e-5	1.2e-8
371	6600	2.0209e-5	1.3e-8
371	6800	2.0302e-5	1.4e-8
371	7000	2.0398e-5	1.5e-8
371	7200	2.0496e-5	1.6e-8
371	7400	2.0598e-5	1.8e-8
371	7600	2.0703e-5	1.9e-8
371	7800	2.0811e-5	2e-8
371	8000	2.0923e-5	2.2e-8
371	8200	2.1038e-5	2.4e-8
371	8400	2.1157e-5	2.6e-8
371	8600	2.145e-5	2.1e-7
371	8800	2.158e-5	2.2e-7
371	9000	2.172e-5	2.2e-7
371	9200	2.187e-5	2.3e-7
371	9400	2.202e-5	2.4e-7
371	9600	2.217e-5	2.4e-7
371	9800	2.233e-5	2.5e-7
371	10000	2.249e-5	2.5e-7
372	0.05	1.82e-5	1.8e-6
372	200	1.8266300e-5	1.1e-11
372	400	1.8308100e-5	4.6e-11
372	600	1.835090e-5	1e-10
372	800	1.839460e-5	1.8e-10
372	1000	1.843930e-5	2.9e-10
372	1200	1.848500e-5	4.2e-10
372	1400	1.853160e-5	5.7e-10
372	1600	1.857940e-5	7.4e-10
372	1800	1.862820e-5	9.4e-10
372	2000	1.86781e-5	1.2e-9
372	2200	1.87292e-5	1.4e-9
372	2400	1.87814e-5	1.7e-9
372	2600	1.88349e-5	2e-9
372	2800	1.88897e-5	2.3e-9
372	3000	1.89457e-5	2.6e-9
372	3200	1.90031e-5	3e-9
372	3400	1.90620e-5	3.4e-9
372	3600	1.91222e-5	3.8e-9
372	3800	1.91839e-5	4.2e-9
372	4000	1.92472e-5	4.7e-9
372	4200	1.93121e-5	5.1e-9
372	4400	1.93787e-5	5.6e-9
372	4600	1.94470e-5	6.1e-9
372	4800	1.95170e-5	6.7e-9
372	5000	1.95889e-5	7.3e-9
372	5200	1.96628e-5	7.9e-9
372	5400	1.97386e-5	8.5e-9
372	5600	1.98165e-5	9.2e-9
372	5800	1.98965e-5	9.9e-9
372	6000	1.9979e-5	1.1e-8
372	6200	2.0063e-5	1.1e-8
372	6400	2.0150e-5	1.2e-8
372	6600	2.0240e-5	1.3e-8
372	6800	2.0332e-5	1.4e-8
372	7000	2.0427e-5	1.5e-8
372	7200	2.0525e-5	1.6e-8
372	7400	2.0625e-5	1.7e-8
372	7600	2.0729e-5	1.9e-8
372	7800	2.0836e-5	2e-8
372	8000	2.0946e-5	2.2e-8
372	8200	2.1060e-5	2.3e-8
372	8400	2.1177e-5	2.5e-8
372	8600	2.146e-5	2.1e-7
372	8800	2.160e-5	2.2e-7
372	9000	2.173e-5	2.2e-7
372	9200	2.188e-5	2.3e-7
372	9400	2.202e-5	2.3e-7
372	9600	2.217e-5	2.4e-7
372	9800	2.233e-5	2.5e-7
372	10000	2.249e-5	2.5e-7
373	0.05	1.83e-5	1.8e-6
373	200	1.8310500e-5	1.1e-11
373	400	1.8352200e-5	4.6e-11
373	600	1.839480e-5	1e-10
373	800	1.843840e-5	1.8e-10
373	1000	1.848290e-5	2.9e-10
373	1200	1.852840e-5	4.1e-10
373	1400	1.857480e-5	5.6e-10
373	1600	1.862240e-5	7.4e-10
373	1800	1.867100e-5	9.3e-10
373	2000	1.87207e-5	1.2e-9
373	2200	1.87715e-5	1.4e-9
373	2400	1.88235e-5	1.7e-9
373	2600	1.88767e-5	2e-9
373	2800	1.89312e-5	2.3e-9
373	3000	1.89870e-5	2.6e-9
373	3200	1.90441e-5	3e-9
373	3400	1.91026e-5	3.3e-9
373	3600	1.91625e-5	3.7e-9
373	3800	1.92238e-5	4.2e-9
373	4000	1.92867e-5	4.6e-9
373	4200	1.93512e-5	5.1e-9
373	4400	1.94173e-5	5.6e-9
373	4600	1.94851e-5	6.1e-9
373	4800	1.95547e-5	6.6e-9
373	5000	1.96261e-5	7.2e-9
373	5200	1.96994e-5	7.8e-9
373	5400	1.97746e-5	8.4e-9
373	5600	1.98519e-5	9.1e-9
373	5800	1.99312e-5	9.8e-9
373	6000	2.0013e-5	1e-8
373	6200	2.0097e-5	1.1e-8
373	6400	2.0183e-5	1.2e-8
373	6600	2.0272e-5	1.3e-8
373	6800	2.0363e-5	1.4e-8
373	7000	2.0457e-5	1.5e-8
373	7200	2.0553e-5	1.6e-8
373	7400	2.0653e-5	1.7e-8
373	7600	2.0755e-5	1.8e-8
373	7800	2.0861e-5	2e-8
373	8000	2.0970e-5	2.1e-8
373	8200	2.1082e-5	2.3e-8
373	8400	2.1197e-5	2.5e-8
373	8600	2.148e-5	2.1e-7
373	8800	2.161e-5	2.2e-7
373	9000	2.175e-5	2.2e-7
373	9200	2.189e-5	2.3e-7
373	9400	2.203e-5	2.3e-7
373	9600	2.218e-5	2.4e-7
373	9800	2.233e-5	2.4e-7
373	10000	2.249e-5	2.5e-7
374	0.05	1.83e-5	1.8e-6
374	200	1.8354700e-5	1.1e-11
374	400	1.8396300e-5	4.5e-11
374	600	1.843870e-5	1e-10
374	800	1.848210e-5	1.8e-10
374	1000	1.852640e-5	2.8e-10
374	1200	1.857170e-5	4.1e-10
374	1400	1.861800e-5	5.6e-10
374	1600	1.866530e-5	7.3e-10
374	1800	1.871370e-5	9.3e-10
374	2000	1.87632e-5	1.1e-9
374	2200	1.88138e-5	1.4e-9
374	2400	1.88656e-5	1.6e-9
374	2600	1.89185e-5	1.9e-9
374	2800	1.89727e-5	2.2e-9
374	3000	1.90282e-5	2.6e-9
374	3200	1.90850e-5	2.9e-9
374	3400	1.91431e-5	3.3e-9
374	3600	1.92027e-5	3.7e-9
374	3800	1.92637e-5	4.1e-9
374	4000	1.93262e-5	4.6e-9
374	4200	1.93903e-5	5e-9
374	4400	1.94560e-5	5.5e-9
374	4600	1.95233e-5	6e-9
374	4800	1.95924e-5	6.6e-9
374	5000	1.96633e-5	7.1e-9
374	5200	1.97360e-5	7.7e-9
374	5400	1.98107e-5	8.3e-9
374	5600	1.98873e-5	9e-9
374	5800	1.99660e-5	9.6e-9
374	6000	2.0047e-5	1e-8
374	6200	2.0130e-5	1.1e-8
374	6400	2.0215e-5	1.2e-8
374	6600	2.0303e-5	1.3e-8
374	6800	2.0393e-5	1.4e-8
374	7000	2.0486e-5	1.5e-8
374	7200	2.0582e-5	1.6e-8
374	7400	2.0680e-5	1.7e-8
374	7600	2.0782e-5	1.8e-8
374	7800	2.0886e-5	2e-8
374	8000	2.0993e-5	2.1e-8
374	8200	2.1104e-5	2.3e-8
374	8400	2.1218e-5	2.4e-8
374	8600	2.150e-5	2.1e-7
374	8800	2.163e-5	2.1e-7
374	9000	2.176e-5	2.2e-7
374	9200	2.190e-5	2.3e-7
374	9400	2.204e-5	2.3e-7
374	9600	2.218e-5	2.4e-7
374	9800	2.233e-5	2.4e-7
374	10000	2.249e-5	2.5e-7
375	0.05	1.84e-5	1.8e-6
375	200	1.8398800e-5	1.1e-11
375	400	1.8440300e-5	4.5e-11
375	600	1.848260e-5	1e-10
375	800	1.852580e-5	1.8e-10
375	1000	1.856990e-5	2.8e-10
375	1200	1.861510e-5	4.1e-10
375	1400	1.866120e-5	5.5e-10
375	1600	1.870830e-5	7.2e-10
375	1800	1.875650e-5	9.2e-10
375	2000	1.88057e-5	1.1e-9
375	2200	1.88561e-5	1.4e-9
375	2400	1.89076e-5	1.6e-9
375	2600	1.89603e-5	1.9e-9
375	2800	1.90142e-5	2.2e-9
375	3000	1.90694e-5	2.5e-9
375	3200	1.91259e-5	2.9e-9
375	3400	1.91837e-5	3.3e-9
375	3600	1.92429e-5	3.7e-9
375	3800	1.93036e-5	4.1e-9
375	4000	1.93657e-5	4.5e-9
375	4200	1.94294e-5	5e-9
375	4400	1.94947e-5	5.5e-9
375	4600	1.95616e-5	6e-9
375	4800	1.96302e-5	6.5e-9
375	5000	1.97005e-5	7e-9
375	5200	1.97727e-5	7.6e-9
375	5400	1.98468e-5	8.2e-9
375	5600	1.99228e-5	8.9e-9
375	5800	2.00009e-5	9.5e-9
375	6000	2.0081e-5	1e-8
375	6200	2.0163e-5	1.1e-8
375	6400	2.0248e-5	1.2e-8
375	6600	2.0335e-5	1.3e-8
375	6800	2.0424e-5	1.4e-8
375	7000	2.0516e-5	1.5e-8
375	7200	2.0611e-5	1.6e-8
375	7400	2.0708e-5	1.7e-8
375	7600	2.0808e-5	1.8e-8
375	7800	2.0911e-5	1.9e-8
375	8000	2.1018e-5	2.1e-8
375	8200	2.1127e-5	2.2e-8
375	8400	2.1240e-5	2.4e-8
375	8600	2.151e-5	2.1e-7
375	8800	2.164e-5	2.1e-7
375	9000	2.177e-5	2.2e-7
375	9200	2.191e-5	2.3e-7
375	9400	2.205e-5	2.3e-7
375	9600	2.219e-5	2.4e-7
375	9800	2.234e-5	2.4e-7
375	10000	2.249e-5	2.5e-7
376	0.05	1.84e-5	1.8e-6
376	200	1.8443000e-5	1.1e-11
376	400	1.8484200e-5	4.4e-11
376	600	1.8526400e-5	10e-10
376	800	1.856940e-5	1.8e-10
376	1000	1.861340e-5	2.8e-10
376	1200	1.865830e-5	4e-10
376	1400	1.870430e-5	5.5e-10
376	1600	1.875120e-5	7.2e-10
376	1800	1.879910e-5	9.1e-10
376	2000	1.88482e-5	1.1e-9
376	2200	1.88983e-5	1.4e-9
376	2400	1.89496e-5	1.6e-9
376	2600	1.90020e-5	1.9e-9
376	2800	1.90557e-5	2.2e-9
376	3000	1.91106e-5	2.5e-9
376	3200	1.91668e-5	2.9e-9
376	3400	1.92243e-5	3.2e-9
376	3600	1.92832e-5	3.6e-9
376	3800	1.93435e-5	4e-9
376	4000	1.94052e-5	4.5e-9
376	4200	1.94685e-5	4.9e-9
376	4400	1.95333e-5	5.4e-9
376	4600	1.95998e-5	5.9e-9
376	4800	1.96679e-5	6.4e-9
376	5000	1.97378e-5	7e-9
376	5200	1.98094e-5	7.5e-9
376	5400	1.98829e-5	8.1e-9
376	5600	1.99584e-5	8.8e-9
376	5800	2.00358e-5	9.4e-9
376	6000	2.0115e-5	1e-8
376	6200	2.0197e-5	1.1e-8
376	6400	2.0281e-5	1.2e-8
376	6600	2.0367e-5	1.2e-8
376	6800	2.0456e-5	1.3e-8
376	7000	2.0547e-5	1.4e-8
376	7200	2.0640e-5	1.5e-8
376	7400	2.0736e-5	1.6e-8
376	7600	2.0835e-5	1.8e-8
376	7800	2.0937e-5	1.9e-8
376	8000	2.1042e-5	2e-8
376	8200	2.1150e-5	2.2e-8
376	8400	2.1261e-5	2.3e-8
376	8600	2.153e-5	2.1e-7
376	8800	2.166e-5	2.1e-7
376	9000	2.179e-5	2.2e-7
376	9200	2.192e-5	2.2e-7
376	9400	2.206e-5	2.3e-7
376	9600	2.220e-5	2.4e-7
376	9800	2.234e-5	2.4e-7
376	10000	2.249e-5	2.5e-7
377	0.05	1.84e-5	1.8e-6
377	200	1.8487000e-5	1.1e-11
377	400	1.8528100e-5	4.4e-11
377	600	1.8570100e-5	9.9e-11
377	800	1.861300e-5	1.8e-10
377	1000	1.865680e-5	2.8e-10
377	1200	1.870160e-5	4e-10
377	1400	1.874730e-5	5.4e-10
377	1600	1.879400e-5	7.1e-10
377	1800	1.884180e-5	9e-10
377	2000	1.88906e-5	1.1e-9
377	2200	1.89405e-5	1.3e-9
377	2400	1.89916e-5	1.6e-9
377	2600	1.90438e-5	1.9e-9
377	2800	1.90971e-5	2.2e-9
377	3000	1.91518e-5	2.5e-9
377	3200	1.92076e-5	2.8e-9
377	3400	1.92648e-5	3.2e-9
377	3600	1.93234e-5	3.6e-9
377	3800	1.93833e-5	4e-9
377	4000	1.94447e-5	4.4e-9
377	4200	1.95076e-5	4.9e-9
377	4400	1.95720e-5	5.3e-9
377	4600	1.96380e-5	5.8e-9
377	4800	1.97057e-5	6.4e-9
377	5000	1.97751e-5	6.9e-9
377	5200	1.98462e-5	7.5e-9
377	5400	1.99192e-5	8.1e-9
377	5600	1.99940e-5	8.7e-9
377	5800	2.00708e-5	9.3e-9
377	6000	2.0150e-5	1e-8
377	6200	2.0231e-5	1.1e-8
377	6400	2.0314e-5	1.2e-8
377	6600	2.0399e-5	1.2e-8
377	6800	2.0487e-5	1.3e-8
377	7000	2.0577e-5	1.4e-8
377	7200	2.0670e-5	1.5e-8
377	7400	2.0765e-5	1.6e-8
377	7600	2.0863e-5	1.7e-8
377	7800	2.0964e-5	1.9e-8
377	8000	2.1067e-5	2e-8
377	8200	2.1174e-5	2.1e-8
377	8400	2.1284e-5	2.3e-8
377	8600	2.155e-5	2.1e-7
377	8800	2.167e-5	2.1e-7
377	9000	2.180e-5	2.2e-7
377	9200	2.193e-5	2.2e-7
377	9400	2.207e-5	2.3e-7
377	9600	2.220e-5	2.3e-7
377	9800	2.235e-5	2.4e-7
377	10000	2.250e-5	2.4e-7
378	0.05	1.85e-5	1.8e-6
378	200	1.8531000e-5	1.1e-11
378	400	1.8572000e-5	4.3e-11
378	600	1.8613800e-5	9.8e-11
378	800	1.865660e-5	1.7e-10
378	1000	1.870020e-5	2.7e-10
378	1200	1.874480e-5	3.9e-10
378	1400	1.879030e-5	5.4e-10
378	1600	1.883690e-5	7e-10
378	1800	1.888440e-5	8.9e-10
378	2000	1.89330e-5	1.1e-9
378	2200	1.89827e-5	1.3e-9
378	2400	1.90335e-5	1.6e-9
378	2600	1.90854e-5	1.9e-9
378	2800	1.91386e-5	2.2e-9
378	3000	1.91929e-5	2.5e-9
378	3200	1.92485e-5	2.8e-9
378	3400	1.93054e-5	3.2e-9
378	3600	1.93636e-5	3.6e-9
378	3800	1.94232e-5	4e-9
378	4000	1.94842e-5	4.4e-9
378	4200	1.95467e-5	4.8e-9
378	4400	1.96107e-5	5.3e-9
378	4600	1.96763e-5	5.8e-9
378	4800	1.97435e-5	6.3e-9
378	5000	1.98124e-5	6.8e-9
378	5200	1.98830e-5	7.4e-9
378	5400	1.99554e-5	8e-9
378	5600	2.00297e-5	8.6e-9
378	5800	2.01059e-5	9.2e-9
378	6000	2.01841e-5	9.9e-9
378	6200	2.0264e-5	1.1e-8
378	6400	2.0347e-5	1.1e-8
378	6600	2.0431e-5	1.2e-8
378	6800	2.0518e-5	1.3e-8
378	7000	2.0607e-5	1.4e-8
378	7200	2.0699e-5	1.5e-8
378	7400	2.0793e-5	1.6e-8
378	7600	2.0890e-5	1.7e-8
378	7800	2.0990e-5	1.8e-8
378	8000	2.1092e-5	2e-8
378	8200	2.1198e-5	2.1e-8
378	8400	2.1306e-5	2.3e-8
378	8600	2.157e-5	2e-7
378	8800	2.169e-5	2.1e-7
378	9000	2.182e-5	2.2e-7
378	9200	2.194e-5	2.2e-7
378	9400	2.208e-5	2.3e-7
378	9600	2.221e-5	2.3e-7
378	9800	2.235e-5	2.4e-7
378	10000	2.250e-5	2.4e-7
379	0.05	1.85e-5	1.9e-6
379	200	1.8575000e-5	1.1e-11
379	400	1.8615800e-5	4.3e-11
379	600	1.8657500e-5	9.7e-11
379	800	1.870010e-5	1.7e-10
379	1000	1.874360e-5	2.7e-10
379	1200	1.878800e-5	3.9e-10
379	1400	1.883330e-5	5.3e-10
